Number Of Animals (sum),Gear Code,Stat Area,Species Code,Batch Year,Date of Landing (MM/DD)
2,04,24560,430 Coho Salmon,2020,08/11
305,04,24560,430 Coho Salmon,2020,08/13
175,04,24560,430 Coho Salmon,2020,08/18
139,04,24560,430 Coho Salmon,2020,08/21
137,04,24560,430 Coho Salmon,2020,08/25
8,04,24560,430 Coho Salmon,2021,07/06
54,04,24560,430 Coho Salmon,2021,07/13
131,04,24560,430 Coho Salmon,2021,07/20
1,04,24560,430 Coho Salmon,2021,07/22
307,04,24560,430 Coho Salmon,2021,07/23
327,04,24560,430 Coho Salmon,2021,07/27
169,04,24560,430 Coho Salmon,2021,07/30
201,04,24560,430 Coho Salmon,2021,08/02
163,04,24560,430 Coho Salmon,2021,08/03
508,04,24560,430 Coho Salmon,2021,08/05
185,04,24560,430 Coho Salmon,2021,08/06
242,04,24560,430 Coho Salmon,2021,08/09
1,04,24560,430 Coho Salmon,2021,08/13
196,04,24560,430 Coho Salmon,2021,08/20
20,04,24560,430 Coho Salmon,2022,07/08
15,04,24560,430 Coho Salmon,2022,07/12
15,04,24560,430 Coho Salmon,2022,07/15
88,04,24560,430 Coho Salmon,2022,07/22
95,04,24560,430 Coho Salmon,2022,07/26
169,04,24560,430 Coho Salmon,2022,07/28
547,04,24560,430 Coho Salmon,2022,08/01
669,04,24560,430 Coho Salmon,2022,08/04
144,04,24560,430 Coho Salmon,2022,08/06
443,04,24560,430 Coho Salmon,2022,08/15
238,04,24560,430 Coho Salmon,2022,08/22
131,04,24560,430 Coho Salmon,2022,08/30
7,04,24560,430 Coho Salmon,2022,09/02
69,04,24560,430 Coho Salmon,2023,07/24
62,04,24560,430 Coho Salmon,2023,07/25
118,04,24560,430 Coho Salmon,2023,07/27
479,04,24560,430 Coho Salmon,2023,07/31
712,04,24560,430 Coho Salmon,2023,08/03
633,04,24560,430 Coho Salmon,2023,08/07
1,04,24560,430 Coho Salmon,2023,08/08
560,04,24560,430 Coho Salmon,2023,08/10
385,04,24560,430 Coho Salmon,2023,08/14
257,04,24560,430 Coho Salmon,2023,08/17
240,04,24560,430 Coho Salmon,2023,08/21
4,04,24560,430 Coho Salmon,2023,08/24
20,04,24560,430 Coho Salmon,2024,07/15
7,04,24560,430 Coho Salmon,2024,07/19
24,04,24560,430 Coho Salmon,2024,07/22
141,04,24560,430 Coho Salmon,2024,07/25
9,04,24560,430 Coho Salmon,2024,07/30
108,04,24560,430 Coho Salmon,2024,08/01
221,04,24560,430 Coho Salmon,2024,08/05
135,04,24560,430 Coho Salmon,2024,08/08
63,04,24560,430 Coho Salmon,2024,08/09
87,04,24560,430 Coho Salmon,2024,08/12
57,04,24560,430 Coho Salmon,2024,08/15
1,04,24560,430 Coho Salmon,2024,08/16
2,04,24610,430 Coho Salmon,2005,06/27
5,04,24610,430 Coho Salmon,2005,06/30
3,04,24610,430 Coho Salmon,2005,07/04
18,04,24610,430 Coho Salmon,2005,07/07
87,04,24610,430 Coho Salmon,2005,07/11
228,04,24610,430 Coho Salmon,2005,07/14
628,04,24610,430 Coho Salmon,2005,07/18
1007,04,24610,430 Coho Salmon,2005,07/21
1722,04,24610,430 Coho Salmon,2005,07/25
1493,04,24610,430 Coho Salmon,2005,07/28
1509,04,24610,430 Coho Salmon,2005,07/30
2692,04,24610,430 Coho Salmon,2005,08/01
2041,04,24610,430 Coho Salmon,2005,08/04
661,04,24610,430 Coho Salmon,2005,08/06
1193,04,24610,430 Coho Salmon,2005,08/08
562,04,24610,430 Coho Salmon,2005,08/10
774,04,24610,430 Coho Salmon,2005,08/11
948,04,24610,430 Coho Salmon,2005,08/15
30,04,24610,430 Coho Salmon,2005,08/17
79,04,24610,430 Coho Salmon,2005,08/18
38,04,24610,430 Coho Salmon,2005,08/25
16,04,24610,430 Coho Salmon,2005,08/29
26,04,24610,430 Coho Salmon,2005,09/01
36,04,24610,430 Coho Salmon,2005,09/08
84,04,24610,430 Coho Salmon,2005,09/12
7,04,24610,430 Coho Salmon,2006,06/19
26,04,24610,430 Coho Salmon,2006,06/21
99,04,24610,430 Coho Salmon,2006,06/23
44,04,24610,430 Coho Salmon,2006,06/26
211,04,24610,430 Coho Salmon,2006,06/29
271,04,24610,430 Coho Salmon,2006,07/03
85,04,24610,430 Coho Salmon,2006,07/06
554,04,24610,430 Coho Salmon,2006,07/10
570,04,24610,430 Coho Salmon,2006,07/13
552,04,24610,430 Coho Salmon,2006,07/17
1618,04,24610,430 Coho Salmon,2006,07/20
1857,04,24610,430 Coho Salmon,2006,07/24
3019,04,24610,430 Coho Salmon,2006,07/27
2436,04,24610,430 Coho Salmon,2006,07/31
415,04,24610,430 Coho Salmon,2006,08/03
444,04,24610,430 Coho Salmon,2006,08/07
734,04,24610,430 Coho Salmon,2006,08/09
247,04,24610,430 Coho Salmon,2006,08/10
334,04,24610,430 Coho Salmon,2006,08/14
474,04,24610,430 Coho Salmon,2006,08/16
130,04,24610,430 Coho Salmon,2006,08/17
44,04,24610,430 Coho Salmon,2006,08/21
170,04,24610,430 Coho Salmon,2006,08/28
47,04,24610,430 Coho Salmon,2006,09/11
11,04,24610,430 Coho Salmon,2007,06/25
37,04,24610,430 Coho Salmon,2007,06/28
84,04,24610,430 Coho Salmon,2007,07/02
191,04,24610,430 Coho Salmon,2007,07/05
441,04,24610,430 Coho Salmon,2007,07/09
700,04,24610,430 Coho Salmon,2007,07/12
424,04,24610,430 Coho Salmon,2007,07/16
2292,04,24610,430 Coho Salmon,2007,07/19
2077,04,24610,430 Coho Salmon,2007,07/23
910,04,24610,430 Coho Salmon,2007,07/26
418,04,24610,430 Coho Salmon,2007,07/29
282,04,24610,430 Coho Salmon,2007,07/31
1288,04,24610,430 Coho Salmon,2007,08/02
1159,04,24610,430 Coho Salmon,2007,08/06
708,04,24610,430 Coho Salmon,2007,08/09
607,04,24610,430 Coho Salmon,2007,08/11
523,04,24610,430 Coho Salmon,2007,08/13
441,04,24610,430 Coho Salmon,2007,08/16
85,04,24610,430 Coho Salmon,2007,08/18
3,04,24610,430 Coho Salmon,2008,06/26
9,04,24610,430 Coho Salmon,2008,06/30
41,04,24610,430 Coho Salmon,2008,07/03
115,04,24610,430 Coho Salmon,2008,07/07
224,04,24610,430 Coho Salmon,2008,07/10
1096,04,24610,430 Coho Salmon,2008,07/14
1815,04,24610,430 Coho Salmon,2008,07/17
818,04,24610,430 Coho Salmon,2008,07/21
331,04,24610,430 Coho Salmon,2008,07/24
1578,04,24610,430 Coho Salmon,2008,07/28
1119,04,24610,430 Coho Salmon,2008,07/31
135,04,24610,430 Coho Salmon,2008,08/02
107,04,24610,430 Coho Salmon,2008,08/04
966,04,24610,430 Coho Salmon,2008,08/07
630,04,24610,430 Coho Salmon,2008,08/09
567,04,24610,430 Coho Salmon,2008,08/11
314,04,24610,430 Coho Salmon,2008,08/16
2,04,24610,430 Coho Salmon,2009,07/02
15,04,24610,430 Coho Salmon,2009,07/06
21,04,24610,430 Coho Salmon,2009,07/09
99,04,24610,430 Coho Salmon,2009,07/13
212,04,24610,430 Coho Salmon,2009,07/16
1110,04,24610,430 Coho Salmon,2009,07/23
3428,04,24610,430 Coho Salmon,2009,07/27
1667,04,24610,430 Coho Salmon,2009,07/30
838,04,24610,430 Coho Salmon,2009,08/01
719,04,24610,430 Coho Salmon,2009,08/03
235,04,24610,430 Coho Salmon,2009,08/06
1079,04,24610,430 Coho Salmon,2009,08/10
272,04,24610,430 Coho Salmon,2009,08/13
23,04,24610,430 Coho Salmon,2010,07/01
115,04,24610,430 Coho Salmon,2010,07/05
567,04,24610,430 Coho Salmon,2010,07/08
709,04,24610,430 Coho Salmon,2010,07/12
755,04,24610,430 Coho Salmon,2010,07/15
1289,04,24610,430 Coho Salmon,2010,07/19
3564,04,24610,430 Coho Salmon,2010,07/22
1826,04,24610,430 Coho Salmon,2010,07/26
2418,04,24610,430 Coho Salmon,2010,07/29
1269,04,24610,430 Coho Salmon,2010,07/31
566,04,24610,430 Coho Salmon,2010,08/02
689,04,24610,430 Coho Salmon,2010,08/05
599,04,24610,430 Coho Salmon,2010,08/07
488,04,24610,430 Coho Salmon,2010,08/09
227,04,24610,430 Coho Salmon,2010,08/12
198,04,24610,430 Coho Salmon,2010,08/16
65,04,24610,430 Coho Salmon,2010,08/23
3,04,24610,430 Coho Salmon,2011,06/30
9,04,24610,430 Coho Salmon,2011,07/04
52,04,24610,430 Coho Salmon,2011,07/07
151,04,24610,430 Coho Salmon,2011,07/11
161,04,24610,430 Coho Salmon,2011,07/14
949,04,24610,430 Coho Salmon,2011,07/18
629,04,24610,430 Coho Salmon,2011,07/21
2495,04,24610,430 Coho Salmon,2011,07/25
811,04,24610,430 Coho Salmon,2011,07/28
1161,04,24610,430 Coho Salmon,2011,07/30
1046,04,24610,430 Coho Salmon,2011,08/01
885,04,24610,430 Coho Salmon,2011,08/04
320,04,24610,430 Coho Salmon,2011,08/07
554,04,24610,430 Coho Salmon,2011,08/08
750,04,24610,430 Coho Salmon,2011,08/11
750,04,24610,430 Coho Salmon,2011,08/15
300,04,24610,430 Coho Salmon,2011,08/18
32,04,24610,430 Coho Salmon,2011,08/22
21,04,24610,430 Coho Salmon,2012,07/09
317,04,24610,430 Coho Salmon,2012,07/16
525,04,24610,430 Coho Salmon,2012,07/19
1109,04,24610,430 Coho Salmon,2012,07/23
1684,04,24610,430 Coho Salmon,2012,07/26
1988,04,24610,430 Coho Salmon,2012,07/30
417,04,24610,430 Coho Salmon,2012,08/02
745,04,24610,430 Coho Salmon,2012,08/06
414,04,24610,430 Coho Salmon,2012,08/09
154,04,24610,430 Coho Salmon,2012,08/13
96,04,24610,430 Coho Salmon,2012,08/16
43,04,24610,430 Coho Salmon,2013,07/01
113,04,24610,430 Coho Salmon,2013,07/04
224,04,24610,430 Coho Salmon,2013,07/08
325,04,24610,430 Coho Salmon,2013,07/11
1088,04,24610,430 Coho Salmon,2013,07/15
1689,04,24610,430 Coho Salmon,2013,07/18
2723,04,24610,430 Coho Salmon,2013,07/22
1731,04,24610,430 Coho Salmon,2013,07/25
1814,04,24610,430 Coho Salmon,2013,07/29
1992,04,24610,430 Coho Salmon,2013,08/01
4295,04,24610,430 Coho Salmon,2013,08/05
2455,04,24610,430 Coho Salmon,2013,08/08
1208,04,24610,430 Coho Salmon,2013,08/12
737,04,24610,430 Coho Salmon,2013,08/15
52,04,24610,430 Coho Salmon,2013,08/19
4,04,24610,430 Coho Salmon,2014,06/26
19,04,24610,430 Coho Salmon,2014,06/30
89,04,24610,430 Coho Salmon,2014,07/03
83,04,24610,430 Coho Salmon,2014,07/07
118,04,24610,430 Coho Salmon,2014,07/14
602,04,24610,430 Coho Salmon,2014,07/17
2061,04,24610,430 Coho Salmon,2014,07/21
1161,04,24610,430 Coho Salmon,2014,07/24
1011,04,24610,430 Coho Salmon,2014,07/25
1059,04,24610,430 Coho Salmon,2014,07/28
226,04,24610,430 Coho Salmon,2014,07/29
1047,04,24610,430 Coho Salmon,2014,08/01
1085,04,24610,430 Coho Salmon,2014,08/04
347,04,24610,430 Coho Salmon,2014,08/07
57,04,24610,430 Coho Salmon,2014,08/08
627,04,24610,430 Coho Salmon,2014,08/11
299,04,24610,430 Coho Salmon,2014,08/13
3,04,24610,430 Coho Salmon,2014,08/14
106,04,24610,430 Coho Salmon,2014,08/18
152,04,24610,430 Coho Salmon,2014,08/21
57,04,24610,430 Coho Salmon,2014,08/25
2,04,24610,430 Coho Salmon,2015,06/29
17,04,24610,430 Coho Salmon,2015,06/30
39,04,24610,430 Coho Salmon,2015,07/02
21,04,24610,430 Coho Salmon,2015,07/03
83,04,24610,430 Coho Salmon,2015,07/06
120,04,24610,430 Coho Salmon,2015,07/07
568,04,24610,430 Coho Salmon,2015,07/10
876,04,24610,430 Coho Salmon,2015,07/14
319,04,24610,430 Coho Salmon,2015,07/16
178,04,24610,430 Coho Salmon,2015,07/17
853,04,24610,430 Coho Salmon,2015,07/20
107,04,24610,430 Coho Salmon,2015,07/21
1341,04,24610,430 Coho Salmon,2015,07/24
904,04,24610,430 Coho Salmon,2015,07/28
1182,04,24610,430 Coho Salmon,2015,07/31
1579,04,24610,430 Coho Salmon,2015,08/02
1311,04,24610,430 Coho Salmon,2015,08/04
280,04,24610,430 Coho Salmon,2015,08/06
729,04,24610,430 Coho Salmon,2015,08/07
894,04,24610,430 Coho Salmon,2015,08/09
230,04,24610,430 Coho Salmon,2015,08/10
134,04,24610,430 Coho Salmon,2015,08/11
484,04,24610,430 Coho Salmon,2015,08/13
425,04,24610,430 Coho Salmon,2015,08/15
773,04,24610,430 Coho Salmon,2015,08/17
2,04,24610,430 Coho Salmon,2016,06/24
3,04,24610,430 Coho Salmon,2016,06/27
7,04,24610,430 Coho Salmon,2016,06/30
7,04,24610,430 Coho Salmon,2016,07/01
4,04,24610,430 Coho Salmon,2016,07/04
21,04,24610,430 Coho Salmon,2016,07/05
54,04,24610,430 Coho Salmon,2016,07/07
6,04,24610,430 Coho Salmon,2016,07/08
411,04,24610,430 Coho Salmon,2016,07/11
21,04,24610,430 Coho Salmon,2016,07/12
67,04,24610,430 Coho Salmon,2016,07/14
29,04,24610,430 Coho Salmon,2016,07/15
50,04,24610,430 Coho Salmon,2016,07/18
441,04,24610,430 Coho Salmon,2016,07/19
960,04,24610,430 Coho Salmon,2016,07/21
242,04,24610,430 Coho Salmon,2016,07/22
641,04,24610,430 Coho Salmon,2016,07/25
999,04,24610,430 Coho Salmon,2016,07/26
147,04,24610,430 Coho Salmon,2016,07/28
840,04,24610,430 Coho Salmon,2016,07/29
378,04,24610,430 Coho Salmon,2016,08/01
502,04,24610,430 Coho Salmon,2016,08/02
887,04,24610,430 Coho Salmon,2016,08/04
222,04,24610,430 Coho Salmon,2016,08/05
1054,04,24610,430 Coho Salmon,2016,08/08
148,04,24610,430 Coho Salmon,2016,08/11
102,04,24610,430 Coho Salmon,2016,08/12
184,04,24610,430 Coho Salmon,2016,08/15
3,04,24610,430 Coho Salmon,2016,08/16
2,04,24610,430 Coho Salmon,2017,07/03
2,04,24610,430 Coho Salmon,2017,07/06
6,04,24610,430 Coho Salmon,2017,07/10
81,04,24610,430 Coho Salmon,2017,07/11
301,04,24610,430 Coho Salmon,2017,07/14
190,04,24610,430 Coho Salmon,2017,07/18
380,04,24610,430 Coho Salmon,2017,07/20
1262,04,24610,430 Coho Salmon,2017,07/21
71,04,24610,430 Coho Salmon,2017,07/22
6,04,24610,430 Coho Salmon,2017,07/24
242,04,24610,430 Coho Salmon,2017,07/26
1196,04,24610,430 Coho Salmon,2017,07/27
1026,04,24610,430 Coho Salmon,2017,07/28
194,04,24610,430 Coho Salmon,2017,07/31
1644,04,24610,430 Coho Salmon,2017,08/01
389,04,24610,430 Coho Salmon,2017,08/03
563,04,24610,430 Coho Salmon,2017,08/04
2131,04,24610,430 Coho Salmon,2017,08/08
694,04,24610,430 Coho Salmon,2017,08/10
2613,04,24610,430 Coho Salmon,2017,08/11
1088,04,24610,430 Coho Salmon,2017,08/14
156,04,24610,430 Coho Salmon,2017,08/15
453,04,24610,430 Coho Salmon,2017,08/17
406,04,24610,430 Coho Salmon,2017,08/18
12,04,24610,430 Coho Salmon,2018,06/28
18,04,24610,430 Coho Salmon,2018,07/02
2,04,24610,430 Coho Salmon,2018,07/05
82,04,24610,430 Coho Salmon,2018,07/06
90,04,24610,430 Coho Salmon,2018,07/09
158,04,24610,430 Coho Salmon,2018,07/10
181,04,24610,430 Coho Salmon,2018,07/12
460,04,24610,430 Coho Salmon,2018,07/13
275,04,24610,430 Coho Salmon,2018,07/16
1325,04,24610,430 Coho Salmon,2018,07/17
485,04,24610,430 Coho Salmon,2018,07/19
435,04,24610,430 Coho Salmon,2018,07/20
1847,04,24610,430 Coho Salmon,2018,07/23
4235,04,24610,430 Coho Salmon,2018,07/24
1277,04,24610,430 Coho Salmon,2018,07/26
5961,04,24610,430 Coho Salmon,2018,07/27
213,04,24610,430 Coho Salmon,2018,07/28
2039,04,24610,430 Coho Salmon,2018,07/30
1445,04,24610,430 Coho Salmon,2018,07/31
1122,04,24610,430 Coho Salmon,2018,08/02
1500,04,24610,430 Coho Salmon,2018,08/03
159,04,24610,430 Coho Salmon,2018,08/06
33,04,24610,430 Coho Salmon,2018,08/07
357,04,24610,430 Coho Salmon,2018,08/09
311,04,24610,430 Coho Salmon,2018,08/10
306,04,24610,430 Coho Salmon,2018,08/16
8,04,24610,430 Coho Salmon,2019,07/01
64,04,24610,430 Coho Salmon,2019,07/04
229,04,24610,430 Coho Salmon,2019,07/08
67,04,24610,430 Coho Salmon,2019,07/09
497,04,24610,430 Coho Salmon,2019,07/11
807,04,24610,430 Coho Salmon,2019,07/15
522,04,24610,430 Coho Salmon,2019,07/18
745,04,24610,430 Coho Salmon,2019,07/19
1123,04,24610,430 Coho Salmon,2019,07/22
117,04,24610,430 Coho Salmon,2019,07/23
118,04,24610,430 Coho Salmon,2019,07/25
163,04,24610,430 Coho Salmon,2019,07/29
463,04,24610,430 Coho Salmon,2019,07/30
177,04,24610,430 Coho Salmon,2019,08/01
60,04,24610,430 Coho Salmon,2019,08/02
562,04,24610,430 Coho Salmon,2019,08/05
792,04,24610,430 Coho Salmon,2019,08/08
98,04,24610,430 Coho Salmon,2019,08/10
284,04,24610,430 Coho Salmon,2019,08/12
165,04,24610,430 Coho Salmon,2019,08/15
25,04,24610,430 Coho Salmon,2019,08/19
1,04,24610,430 Coho Salmon,2020,07/03
11,04,24610,430 Coho Salmon,2020,07/06
2,04,24610,430 Coho Salmon,2020,07/07
17,04,24610,430 Coho Salmon,2020,07/09
12,04,24610,430 Coho Salmon,2020,07/10
103,04,24610,430 Coho Salmon,2020,07/13
26,04,24610,430 Coho Salmon,2020,07/16
139,04,24610,430 Coho Salmon,2020,07/17
706,04,24610,430 Coho Salmon,2020,07/20
87,04,24610,430 Coho Salmon,2020,07/21
399,04,24610,430 Coho Salmon,2020,07/23
704,04,24610,430 Coho Salmon,2020,07/24
503,04,24610,430 Coho Salmon,2020,07/27
1191,04,24610,430 Coho Salmon,2020,07/28
1409,04,24610,430 Coho Salmon,2020,07/30
785,04,24610,430 Coho Salmon,2020,07/31
3946,04,24610,430 Coho Salmon,2020,08/03
2125,04,24610,430 Coho Salmon,2020,08/06
1274,04,24610,430 Coho Salmon,2020,08/10
740,04,24610,430 Coho Salmon,2020,08/13
53,04,24610,430 Coho Salmon,2020,08/17
77,04,24610,430 Coho Salmon,2020,08/18
123,04,24610,430 Coho Salmon,2020,08/21
47,04,24610,430 Coho Salmon,2020,08/24
2,04,24610,430 Coho Salmon,2021,06/28
3,04,24610,430 Coho Salmon,2021,07/01
42,04,24610,430 Coho Salmon,2021,07/05
32,04,24610,430 Coho Salmon,2021,07/08
10,04,24610,430 Coho Salmon,2021,07/09
519,04,24610,430 Coho Salmon,2021,07/12
278,04,24610,430 Coho Salmon,2021,07/15
326,04,24610,430 Coho Salmon,2021,07/19
1294,04,24610,430 Coho Salmon,2021,07/22
1277,04,24610,430 Coho Salmon,2021,07/26
1092,04,24610,430 Coho Salmon,2021,07/29
552,04,24610,430 Coho Salmon,2021,08/02
617,04,24610,430 Coho Salmon,2021,08/05
375,04,24610,430 Coho Salmon,2021,08/07
691,04,24610,430 Coho Salmon,2021,08/09
454,04,24610,430 Coho Salmon,2021,08/12
315,04,24610,430 Coho Salmon,2021,08/14
127,04,24610,430 Coho Salmon,2021,08/16
216,04,24610,430 Coho Salmon,2021,08/20
2,04,24610,430 Coho Salmon,2022,07/04
8,04,24610,430 Coho Salmon,2022,07/07
53,04,24610,430 Coho Salmon,2022,07/11
41,04,24610,430 Coho Salmon,2022,07/14
428,04,24610,430 Coho Salmon,2022,07/19
213,04,24610,430 Coho Salmon,2022,07/21
856,04,24610,430 Coho Salmon,2022,07/26
635,04,24610,430 Coho Salmon,2022,07/28
3218,04,24610,430 Coho Salmon,2022,08/01
820,04,24610,430 Coho Salmon,2022,08/04
60,04,24610,430 Coho Salmon,2022,08/09
141,04,24610,430 Coho Salmon,2022,08/12
563,04,24610,430 Coho Salmon,2022,08/13
392,04,24610,430 Coho Salmon,2022,08/15
13,04,24610,430 Coho Salmon,2022,08/18
8,04,24610,430 Coho Salmon,2023,07/03
57,04,24610,430 Coho Salmon,2023,07/06
102,04,24610,430 Coho Salmon,2023,07/10
192,04,24610,430 Coho Salmon,2023,07/13
177,04,24610,430 Coho Salmon,2023,07/17
61,04,24610,430 Coho Salmon,2023,07/20
144,04,24610,430 Coho Salmon,2023,07/21
586,04,24610,430 Coho Salmon,2023,07/24
16,04,24610,430 Coho Salmon,2023,07/25
428,04,24610,430 Coho Salmon,2023,07/27
356,04,24610,430 Coho Salmon,2023,07/31
263,04,24610,430 Coho Salmon,2023,08/03
391,04,24610,430 Coho Salmon,2023,08/07
408,04,24610,430 Coho Salmon,2023,08/08
349,04,24610,430 Coho Salmon,2023,08/10
66,04,24610,430 Coho Salmon,2023,08/15
135,04,24610,430 Coho Salmon,2023,08/18
16,04,24610,430 Coho Salmon,2023,08/21
24,04,24610,430 Coho Salmon,2023,08/22
1,04,24610,430 Coho Salmon,2024,07/08
12,04,24610,430 Coho Salmon,2024,07/11
101,04,24610,430 Coho Salmon,2024,07/15
62,04,24610,430 Coho Salmon,2024,07/18
154,04,24610,430 Coho Salmon,2024,07/22
82,04,24610,430 Coho Salmon,2024,07/23
932,04,24610,430 Coho Salmon,2024,07/25
128,04,24610,430 Coho Salmon,2024,07/29
329,04,24610,430 Coho Salmon,2024,07/30
203,04,24610,430 Coho Salmon,2024,08/03
319,04,24610,430 Coho Salmon,2024,08/05
237,04,24610,430 Coho Salmon,2024,08/08
36,04,24610,430 Coho Salmon,2024,08/09
159,04,24610,430 Coho Salmon,2024,08/12
1,04,24620,430 Coho Salmon,2005,06/27
53,04,24620,430 Coho Salmon,2005,07/14
137,04,24620,430 Coho Salmon,2005,07/18
279,04,24620,430 Coho Salmon,2005,07/21
582,04,24620,430 Coho Salmon,2005,07/25
459,04,24620,430 Coho Salmon,2005,07/28
78,04,24620,430 Coho Salmon,2005,07/30
792,04,24620,430 Coho Salmon,2005,08/01
374,04,24620,430 Coho Salmon,2005,08/04
645,04,24620,430 Coho Salmon,2005,08/06
651,04,24620,430 Coho Salmon,2005,08/08
198,04,24620,430 Coho Salmon,2005,08/10
391,04,24620,430 Coho Salmon,2005,08/11
328,04,24620,430 Coho Salmon,2005,08/15
56,04,24620,430 Coho Salmon,2005,08/17
13,04,24620,430 Coho Salmon,2005,08/18
94,04,24620,430 Coho Salmon,2005,08/22
10,04,24620,430 Coho Salmon,2005,08/25
20,04,24620,430 Coho Salmon,2005,08/29
1,04,24620,430 Coho Salmon,2006,06/29
11,04,24620,430 Coho Salmon,2006,07/03
5,04,24620,430 Coho Salmon,2006,07/06
197,04,24620,430 Coho Salmon,2006,07/10
52,04,24620,430 Coho Salmon,2006,07/13
278,04,24620,430 Coho Salmon,2006,07/17
321,04,24620,430 Coho Salmon,2006,07/20
509,04,24620,430 Coho Salmon,2006,07/24
982,04,24620,430 Coho Salmon,2006,07/27
1665,04,24620,430 Coho Salmon,2006,07/31
129,04,24620,430 Coho Salmon,2006,08/03
181,04,24620,430 Coho Salmon,2006,08/07
132,04,24620,430 Coho Salmon,2006,08/09
196,04,24620,430 Coho Salmon,2006,08/10
16,04,24620,430 Coho Salmon,2006,08/14
68,04,24620,430 Coho Salmon,2006,08/16
5,04,24620,430 Coho Salmon,2006,08/24
10,04,24620,430 Coho Salmon,2007,06/25
4,04,24620,430 Coho Salmon,2007,07/02
8,04,24620,430 Coho Salmon,2007,07/05
15,04,24620,430 Coho Salmon,2007,07/09
39,04,24620,430 Coho Salmon,2007,07/12
44,04,24620,430 Coho Salmon,2007,07/16
399,04,24620,430 Coho Salmon,2007,07/19
390,04,24620,430 Coho Salmon,2007,07/23
562,04,24620,430 Coho Salmon,2007,07/26
204,04,24620,430 Coho Salmon,2007,07/29
251,04,24620,430 Coho Salmon,2007,07/31
414,04,24620,430 Coho Salmon,2007,08/02
577,04,24620,430 Coho Salmon,2007,08/06
83,04,24620,430 Coho Salmon,2007,08/09
201,04,24620,430 Coho Salmon,2007,08/11
58,04,24620,430 Coho Salmon,2007,08/13
3,04,24620,430 Coho Salmon,2008,06/30
4,04,24620,430 Coho Salmon,2008,07/03
2,04,24620,430 Coho Salmon,2008,07/07
7,04,24620,430 Coho Salmon,2008,07/10
160,04,24620,430 Coho Salmon,2008,07/14
404,04,24620,430 Coho Salmon,2008,07/17
160,04,24620,430 Coho Salmon,2008,07/24
204,04,24620,430 Coho Salmon,2008,07/28
398,04,24620,430 Coho Salmon,2008,07/31
28,04,24620,430 Coho Salmon,2008,08/02
33,04,24620,430 Coho Salmon,2008,08/04
165,04,24620,430 Coho Salmon,2008,08/07
147,04,24620,430 Coho Salmon,2008,08/09
106,04,24620,430 Coho Salmon,2008,08/11
32,04,24620,430 Coho Salmon,2008,08/16
52,04,24620,430 Coho Salmon,2009,07/16
359,04,24620,430 Coho Salmon,2009,07/20
496,04,24620,430 Coho Salmon,2009,07/23
2228,04,24620,430 Coho Salmon,2009,07/27
789,04,24620,430 Coho Salmon,2009,07/30
352,04,24620,430 Coho Salmon,2009,08/01
262,04,24620,430 Coho Salmon,2009,08/03
175,04,24620,430 Coho Salmon,2009,08/06
441,04,24620,430 Coho Salmon,2009,08/10
202,04,24620,430 Coho Salmon,2009,08/13
2,04,24620,430 Coho Salmon,2010,07/01
10,04,24620,430 Coho Salmon,2010,07/05
22,04,24620,430 Coho Salmon,2010,07/08
106,04,24620,430 Coho Salmon,2010,07/12
41,04,24620,430 Coho Salmon,2010,07/15
235,04,24620,430 Coho Salmon,2010,07/19
1716,04,24620,430 Coho Salmon,2010,07/22
265,04,24620,430 Coho Salmon,2010,07/26
960,04,24620,430 Coho Salmon,2010,07/29
380,04,24620,430 Coho Salmon,2010,07/31
254,04,24620,430 Coho Salmon,2010,08/02
246,04,24620,430 Coho Salmon,2010,08/05
205,04,24620,430 Coho Salmon,2010,08/07
146,04,24620,430 Coho Salmon,2010,08/09
107,04,24620,430 Coho Salmon,2010,08/12
39,04,24620,430 Coho Salmon,2010,08/16
4,04,24620,430 Coho Salmon,2011,07/07
7,04,24620,430 Coho Salmon,2011,07/11
42,04,24620,430 Coho Salmon,2011,07/14
60,04,24620,430 Coho Salmon,2011,07/18
178,04,24620,430 Coho Salmon,2011,07/21
639,04,24620,430 Coho Salmon,2011,07/25
222,04,24620,430 Coho Salmon,2011,07/28
481,04,24620,430 Coho Salmon,2011,07/30
297,04,24620,430 Coho Salmon,2011,08/01
121,04,24620,430 Coho Salmon,2011,08/04
63,04,24620,430 Coho Salmon,2011,08/07
60,04,24620,430 Coho Salmon,2011,08/08
145,04,24620,430 Coho Salmon,2011,08/11
